1;0.999993439;0.99456795;0.993891575;0.941635652;0.994361307;0.936525977;0.986802644;0.990654505;0.941876922;0.941859777;0.998883023;0.941453795;0.939494319;0.941895497;0.966980916;0.977319293;0.999993439;0.992893693;0.992899185;0.936685956;0.936210312;0.939395187;0.939385943;0.990414228;0.943434208;0.941848894;0.940908103;0.941370811;0.941843571;0.994556007;0.936500882;0.991380747;0.940895059;0.940915972;0.941011452;0.943671898;0.941863999;0.941345974;0.94144586;0.987889382;0.987889382;0.988994307;0.992893857;0.994024777;0.995498949;0.936736461;0.994563341;0.992893857;0.986735176;0.941623851;0.941623851;0.991189587;0.943813254;0.943855296;0.943813254;0.991876956;0.983203669;0.992904713;0.941635652;0.941635652;0.941450385;0.939505773;0.939530078;0.939505773;0.934685251;0.994554096;0.992919852;0.992498286;0.994549701;0.936496029;0.936754405;0.989857641;0.941457096;0.941349303;0.991248608;0.942845402;0.991245491;0.992535099;0.994509799;0.991363212;0.992919852;0.988017795;0.9336047;0.936525018;0.989756379;0.990645338;0.999993439;0.993572146;0.998689563
0.999993439;1;0.994574511;0.993898137;0.941642213;0.994367868;0.936532538;0.986809206;0.990661067;0.941883483;0.941866338;0.998889584;0.941460356;0.939487758;0.941902059;0.966987477;0.977325854;1;0.992900255;0.992905746;0.936692517;0.936216873;0.939401749;0.939392504;0.990420789;0.94344077;0.941855455;0.940914665;0.941377372;0.941850132;0.994562568;0.936507444;0.991387309;0.94090162;0.940922534;0.941018014;0.943678459;0.94187056;0.941352536;0.941452421;0.987895944;0.987895944;0.989000868;0.992900418;0.994031338;0.995505511;0.936743022;0.994569902;0.992900418;0.986741737;0.941630412;0.941630412;0.991196149;0.943819815;0.943861858;0.943819815;0.991883517;0.98321023;0.992911274;0.941642213;0.941642213;0.941456946;0.939512335;0.93953664;0.939512335;0.934691813;0.994560657;0.992926413;0.992504847;0.994556262;0.93650259;0.936760966;0.989864203;0.941463657;0.941355864;0.991255169;0.942851964;0.991238929;0.99254166;0.99451636;0.991369774;0.992926413;0.988024357;0.933611261;0.936531579;0.98976294;0.9906519;1;0.993578707;0.998696124
0.99456795;0.994574511;1;0.995819253;0.939993635;0.990904625;0.935531296;0.985120172;0.991461408;0.940197401;0.940180257;0.995673944;0.940178839;0.938210536;0.940215977;0.966861227;0.976483178;0.994574511;0.995063483;0.995068975;0.935691744;0.935235761;0.938051499;0.938042255;0.986996139;0.941800168;0.940169373;0.939480258;0.940072469;0.94016405;0.999969772;0.935506202;0.989726124;0.939467213;0.939488127;0.939339475;0.942370664;0.940184478;0.940028684;0.940170904;0.988290301;0.988290301;0.987185376;0.995085359;0.993984717;0.998749189;0.935742249;0.999977106;0.995085359;0.985474341;0.939981834;0.939981834;0.990654444;0.942179214;0.942221256;0.942179214;0.992991993;0.981510268;0.995074503;0.939993635;0.939993635;0.93973226;0.938235112;0.938259417;0.938235112;0.9331408;0.999967862;0.995089642;0.994668076;0.999963467;0.935501348;0.935760193;0.987365081;0.940080463;0.939963984;0.991274101;0.942431134;0.991257861;0.994704888;0.999923564;0.990495262;0.995089642;0.988085907;0.932567158;0.935530337;0.990705837;0.991452241;0.994574511;0.990115463;0.995813291
0.993891575;0.993898137;0.995819253;1;0.939163756;0.989787922;0.934892516;0.983559349;0.989886744;0.939427028;0.939409884;0.99499757;0.939423442;0.937363908;0.939445604;0.965770224;0.975831866;0.993898137;0.991450212;0.991455703;0.935052161;0.934552586;0.937382987;0.937373742;0.985840843;0.941005872;0.939399;0.938773479;0.939341662;0.939393677;0.995834813;0.934867421;0.987444194;0.938760434;0.938781348;0.938499734;0.941576368;0.939414106;0.939234718;0.939415507;0.987705798;0.987705798;0.986600873;0.991450375;0.990371446;0.99488131;0.935102666;0.995842147;0.991450375;0.98437164;0.939151955;0.939151955;0.990410396;0.941384918;0.94142696;0.941384918;0.990747358;0.979960374;0.991461231;0.939163756;0.939163756;0.939001495;0.937388485;0.937412789;0.937388485;0.932566503;0.995832902;0.99147637;0.991054804;0.995828507;0.934862568;0.93512061;0.985549009;0.939273963;0.93923322;0.989855669;0.941986701;0.989839429;0.991091617;0.995788605;0.990251214;0.99147637;0.987501404;0.931928377;0.934891556;0.989779673;0.989877577;0.993898137;0.98899876;0.995136916
0.941635652;0.941642213;0.939993635;0.939163756;1;0.941018368;0.940272906;0.939564527;0.939560535;0.996323627;0.996306482;0.940531797;0.976749899;0.979178739;0.996344045;0.931953625;0.936633802;0.941642213;0.937563606;0.937569098;0.940321803;0.93933053;0.978111602;0.978102358;0.941233782;0.979324431;0.99633855;0.978328455;0.978003085;0.996316341;0.940009195;0.940323584;0.941471451;0.97831541;0.978260551;0.977691337;0.97957067;0.996323388;0.993427617;0.97673675;0.939191487;0.939191487;0.940296411;0.93756377;0.93869469;0.940666509;0.940282953;0.940016529;0.93756377;0.93876557;0.999988199;0.999988199;0.939720127;0.97970184;0.979722862;0.97970184;0.938259963;0.936031121;0.937574626;1;1;0.980658411;0.979203315;0.979151847;0.979203315;0.938961947;0.940007284;0.937589765;0.937176749;0.940002889;0.940318731;0.940288389;0.940809844;0.976139703;0.980481556;0.941377862;0.946229161;0.941361622;0.937213562;0.939962987;0.939893752;0.937589765;0.939324753;0.93752384;0.940271946;0.939584962;0.939562048;0.941642213;0.940220117;0.940338338
0.994361307;0.994367868;0.990904625;0.989787922;0.941018368;1;0.935514755;0.983624711;0.988498394;0.941305624;0.94128848;0.993257452;0.940892709;0.939132701;0.9413242;0.966635733;0.976920248;0.994367868;0.98926621;0.989271702;0.935841308;0.935371928;0.938710759;0.938701515;0.993827854;0.942894609;0.941277596;0.940269566;0.940786339;0.941272273;0.990892681;0.935489661;0.989309077;0.940256521;0.940277435;0.940510021;0.943132298;0.941292701;0.940807457;0.940884774;0.987007401;0.987007401;0.988112325;0.989266374;0.990397294;0.991822263;0.935891813;0.990900016;0.989266374;0.990799759;0.941006567;0.941006567;0.98841754;0.943273655;0.943315697;0.943273655;0.988422833;0.980014807;0.98927723;0.941018368;0.941018368;0.940781401;0.939157278;0.939181583;0.939157278;0.934218496;0.990890771;0.989292369;0.988870803;0.990886376;0.935484807;0.935909757;0.992715441;0.940915;0.940680319;0.989690633;0.942065355;0.989674393;0.988907616;0.990846473;0.988591165;0.989292369;0.987135814;0.932668486;0.935513796;0.987574681;0.988495788;0.994367868;0.998358419;0.993063992
0.936525977;0.936532538;0.935531296;0.934892516;0.940272906;0.935514755;1;0.934162347;0.935665587;0.940283294;0.940266149;0.935427614;0.940252472;0.937322191;0.94030187;0.926562344;0.932129281;0.936532538;0.932471895;0.932477386;0.994659126;0.989445071;0.938067993;0.938058748;0.936164094;0.9383803;0.940255266;0.939774073;0.940204668;0.940249943;0.935546856;0.999936677;0.936353106;0.939761029;0.939794588;0.93950787;0.938600889;0.940261799;0.940741215;0.940239323;0.933737773;0.933737773;0.934842698;0.932472058;0.933602978;0.935425693;0.994709631;0.93555419;0.932472058;0.937349334;0.940261105;0.940261105;0.934975318;0.938758872;0.938758872;0.938758872;0.933001842;0.930628941;0.932482914;0.940272906;0.940272906;0.939907659;0.937346768;0.937371073;0.937346768;0.933101077;0.935544945;0.932498054;0.932093587;0.93554055;0.999931823;0.994701485;0.935828855;0.94095155;0.939806577;0.937479505;0.957394512;0.937463265;0.9321304;0.935500648;0.935148943;0.932498054;0.933866186;0.996901195;0.999960812;0.934729411;0.93565642;0.936532538;0.934694804;0.935228662
0.986802644;0.986809206;0.985120172;0.983559349;0.939564527;0.983624711;0.934162347;1;0.985142009;0.939714565;0.939697421;0.98569879;0.939142865;0.93774594;0.939713727;0.96329272;0.973354958;0.986809206;0.983190209;0.9831957;0.933976496;0.933968892;0.937613618;0.937604374;0.985227654;0.940186126;0.939686537;0.939201255;0.939036495;0.939681214;0.985135732;0.934137252;0.986196287;0.939188211;0.939209125;0.938334342;0.939995665;0.939701642;0.939583808;0.93913493;0.985550403;0.985550403;0.986655328;0.983212085;0.984321292;0.986133104;0.934027001;0.985143066;0.983212085;0.981634524;0.939552726;0.939552726;0.988240368;0.939804215;0.939846257;0.939804215;0.991647538;0.996308647;0.983201229;0.939564527;0.939564527;0.939329744;0.937770517;0.937794822;0.937770517;0.933911013;0.985133821;0.983216368;0.983564308;0.985129426;0.934132399;0.934044945;0.98650537;0.939080792;0.939561468;0.986369235;0.940490252;0.986352995;0.983601121;0.985089524;0.988081186;0.983216368;0.985346009;0.931348223;0.934161387;0.987429453;0.985132842;0.986809206;0.98283555;0.985838136
0.990654505;0.990661067;0.991461408;0.989886744;0.939560535;0.988498394;0.935665587;0.985142009;1;0.939798338;0.939781193;0.9917605;0.939226732;0.937919415;0.9397975;0.967389342;0.976942387;0.990661067;0.987888306;0.987893798;0.935814886;0.935254918;0.937856275;0.93784703;0.994502126;0.940514716;0.93977031;0.939346491;0.939120361;0.939764987;0.991449465;0.935640493;0.991818022;0.939333446;0.93935436;0.938338974;0.940324255;0.939785415;0.939632034;0.939218797;0.987476373;0.987476373;0.986371449;0.987888469;0.98680954;0.990495775;0.93586539;0.991456799;0.987888469;0.989308117;0.939548734;0.939548734;0.991558377;0.940132805;0.940174847;0.940132805;0.987064102;0.981532105;0.987899326;0.939560535;0.939560535;0.939547598;0.937943992;0.937968297;0.937943992;0.932943199;0.991447554;0.987914465;0.988262406;0.991443159;0.935635639;0.935883334;0.990985537;0.939168352;0.939779322;0.99164509;0.942419245;0.991628851;0.988299218;0.991403257;0.991399196;0.987914465;0.98727198;0.93274431;0.935664628;0.988904978;0.999933878;0.990661067;0.987709233;0.991899846
0.941876922;0.941883483;0.940197401;0.939427028;0.996323627;0.941305624;0.940283294;0.939714565;0.939798338;1;0.999982855;0.940773067;0.976893226;0.979357011;0.99988559;0.932039039;0.936721029;0.941883483;0.937767372;0.937772864;0.940346295;0.939273539;0.977943739;0.977934495;0.941471585;0.97888968;0.999881229;0.977625306;0.978018537;0.999867593;0.940212961;0.940333972;0.941668168;0.977612261;0.977557402;0.977871226;0.979135919;0.999874639;0.99425187;0.976885291;0.939390241;0.939390241;0.940495166;0.937767536;0.938898456;0.940870275;0.940307445;0.940220295;0.937767536;0.938977767;0.996311826;0.996311826;0.939964858;0.97926709;0.979288111;0.97926709;0.938463729;0.936181159;0.937778392;0.996323627;0.996323627;0.980490548;0.979381588;0.979330119;0.979381588;0.93907983;0.94021105;0.937793531;0.937380515;0.940206655;0.940329119;0.940312881;0.941003228;0.976288244;0.980313693;0.941627614;0.946266715;0.941611374;0.937417328;0.940166753;0.940138483;0.937793531;0.939523507;0.937534228;0.940282334;0.939840975;0.939799851;0.941883483;0.940507373;0.940579607
